generator_name,seed,dataset_size,train_size,validation_size,test_size,model_name,model_random_state,validation_accuracy,validation_precision_macro,validation_recall_macro,validation_f1_macro,validation_f1_weighted,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_f1_weighted
numpy_pcg64,1029,34874,24411,5232,5231,RandomForestClassifier,42,0.9352064220183486,0.8978214967850034,0.8542022635725393,0.8746384748288242,0.9340191551020418,0.9392085643280443,0.903955068829983,0.8672644402097638,0.8847578012724848,0.938341473212693
pcg64_cp_alite1,1000,34874,24411,5232,5231,RandomForestClassifier,42,0.9313837920489296,0.8927557598205702,0.8483275580721769,0.8692600980189479,0.9301696856629457,0.9348116994838463,0.8900595110754108,0.8636101012863279,0.876313934215936,0.9340956168821507
pcg64_cp_alite1,1001,34874,24411,5232,5231,RandomForestClassifier,42,0.9359709480122325,0.8964181110858038,0.8620580424671203,0.8784458684984028,0.9350937449090363,0.9388262282546358,0.9051918775784545,0.8629652563008001,0.882840198187712,0.9377948521635612
pcg64_cp_alite1,1002,34874,24411,5232,5231,RandomForestClassifier,42,0.9384556574923547,0.9012654957918471,0.8671360910670535,0.8833390446679346,0.9376234533438427,0.9304148346396482,0.8908690156744538,0.8439542504528449,0.8659730154401947,0.9290835993040859
pcg64_cp_alite1,1003,34874,24411,5232,5231,RandomForestClassifier,42,0.9361620795107034,0.8927896495371548,0.8678473999365224,0.879912937179043,0.9355341013552901,0.938252724144523,0.9010394146909714,0.8669894622484745,0.8832891242089471,0.9374337436391569
pcg64_cp_alite1,1004,34874,24411,5232,5231,RandomForestClassifier,42,0.9386467889908257,0.9027919565593487,0.862802305786972,0.8814097734377372,0.9375763660981589,0.9351940355572548,0.8997656428413819,0.8594840525380102,0.8785724259128527,0.9342089449497294
pcg64_cp_alite1,1005,34874,24411,5232,5231,RandomForestClassifier,42,0.9331039755351682,0.8914085629520091,0.8545271022279516,0.8720370257125901,0.9320918438156469,0.9363410437774804,0.8973323828746,0.8611340874469898,0.8784059370717484,0.9354351405596255
pcg64_cp_alite1,1006,34874,24411,5232,5231,RandomForestClassifier,42,0.9359709480122325,0.8941201750579711,0.864689679137883,0.8788247619574859,0.9352175260894157,0.9363410437774804,0.8971858334693253,0.8599032129903055,0.8776619068206065,0.935416644729105
pcg64_cp_alite1,1007,34874,24411,5232,5231,RandomForestClassifier,42,0.9361620795107034,0.8988916904083202,0.8599524899242342,0.8784609869843362,0.9351831719514874,0.9288854903460142,0.8842154387805085,0.845454003870278,0.8638204948726559,0.9278142048565826
pcg64_cp_alite1,1008,34874,24411,5232,5231,RandomForestClassifier,42,0.9371177370030581,0.8972204614539346,0.8651935658675635,0.880469609232652,0.9362983902377822,0.9397820684381571,0.9076832751488793,0.8659778390419941,0.885564049958305,0.9388197986567017
pcg64_cp_alite1,1009,34874,24411,5232,5231,RandomForestClassifier,42,0.933868501529052,0.8896924192063081,0.8590085002060383,0.8737482827340023,0.9330567768347999,0.937488051997706,0.901684916509824,0.8607042944947696,0.8801048797098856,0.9364598688708573
pcg64_cp_alite1,1010,34874,24411,5232,5231,RandomForestClassifier,42,0.9369266055045872,0.8921551439729024,0.8703551403815962,0.8809532470379029,0.9363857012990667,0.9371057159242975,0.8993173644517626,0.860373589822395,0.878889357906766,0.9361396862702105
pcg64_cp_alite1,1011,34874,24411,5232,5231,RandomForestClassifier,42,0.9405581039755352,0.8977076260367302,0.8786959999840643,0.887969116323457,0.9401104876798329,0.9340470273370293,0.8841927538609383,0.8682330129618787,0.8760104810151254,0.9336046161162133
pcg64_cp_alite1,1012,34874,24411,5232,5231,RandomForestClassifier,42,0.9376911314984709,0.8981515988770452,0.8672599872927423,0.8820844196544996,0.9369317246575329,0.9327088510800994,0.8939805981489859,0.8524747718226834,0.8720571845421033,0.9316013415628726
pcg64_cp_alite1,1013,34874,24411,5232,5231,RandomForestClassifier,42,0.9382645259938838,0.9020111224075925,0.866800798402195,0.883603247724363,0.9374104351855131,0.9393997323647486,0.9068983203342725,0.8658805065726419,0.885234828610087,0.9384353957747976
pcg64_cp_alite1,1014,34874,24411,5232,5231,RandomForestClassifier,42,0.9357798165137615,0.8988923162114241,0.8586879890781698,0.8777692505238553,0.9347622161141562,0.9304148346396482,0.8877877023570392,0.8480076970164608,0.866639021478711,0.9292546699720682
pcg64_cp_alite1,1015,34874,24411,5232,5231,RandomForestClassifier,42,0.9373088685015291,0.8998598154353084,0.8641065940216469,0.8811639277810257,0.9364344818032113,0.9340470273370293,0.8924106682602747,0.8558605428997654,0.873251395328801,0.9330540366393242
pcg64_cp_alite1,1016,34874,24411,5232,5231,RandomForestClassifier,42,0.9363532110091743,0.8918792082293665,0.8684160065585088,0.8797600719071128,0.9357467759310062,0.9392085643280443,0.9013800449120216,0.8680709099507657,0.8840109572212458,0.9384007835605699
