generator_name,seed,dataset_size,train_size,validation_size,test_size,model_name,model_random_state,validation_accuracy,validation_precision_macro,validation_recall_macro,validation_f1_macro,validation_f1_weighted,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_f1_weighted
pcg64_cp_alite1,1020,17437,12205,2617,2615,RandomForestClassifier,42,0.9327474207107375,0.8877609355670474,0.8611841642579346,0.8740155003331812,0.9320449673203607,0.931548757170172,0.8918583587682076,0.8487380422389231,0.8688384189338012,0.9304501209050348
pcg64_cp_alite1,1021,17437,12205,2617,2615,RandomForestClassifier,42,0.9316010699273978,0.8901739869420738,0.8538813989633661,0.8711578643011845,0.9306126818830391,0.9369024856596558,0.8942574651682794,0.8674921854562903,0.8804140005770978,0.936231299948148
pcg64_cp_alite1,1022,17437,12205,2617,2615,RandomForestClassifier,42,0.9323653037829576,0.8808984508101093,0.8672074006090401,0.8737453954924034,0.9320820448625111,0.9388145315487572,0.8976102216033007,0.8753603128878398,0.8861728995979575,0.9382952547149215
pcg64_cp_alite1,1023,17437,12205,2617,2615,RandomForestClassifier,42,0.9285441345051586,0.8739623766476332,0.8594145374883079,0.8664492432068193,0.9281607082080486,0.9288718929254303,0.8872459306137576,0.8375250860386293,0.8606999143350031,0.927343533914126
pcg64_cp_alite1,1024,17437,12205,2617,2615,RandomForestClassifier,42,0.9316010699273978,0.8938436086312164,0.8489693440513113,0.8701184247696877,0.9303838343234819,0.9319311663479923,0.8827744479609159,0.8585942763161437,0.8703049482388647,0.9312621951264273
pcg64_cp_alite1,1025,17437,12205,2617,2615,RandomForestClassifier,42,0.9319831868551777,0.8901953280189315,0.855270287852255,0.871873564610747,0.9310413595333747,0.9376673040152964,0.8999778839801559,0.8670945499562545,0.8827885204839355,0.9368617302066333
pcg64_cp_alite1,1026,17437,12205,2617,2615,RandomForestClassifier,42,0.9243408482995796,0.8713702373945317,0.8459127159946833,0.8581871081796867,0.9235667096791605,0.9254302103250478,0.8648055487882328,0.859818093095455,0.8622223483283679,0.9253041967250196
pcg64_cp_alite1,1027,17437,12205,2617,2615,RandomForestClassifier,42,0.9331295376385174,0.888879169232311,0.8577050411066806,0.8726632442451714,0.9323203865303302,0.9384321223709369,0.9048342815717986,0.8625219896966209,0.8825552904179884,0.9374159206908748
pcg64_cp_alite1,1028,17437,12205,2617,2615,RandomForestClassifier,42,0.9354222392051967,0.8918916820340966,0.8666744027399765,0.8788481612880017,0.9347796132294282,0.9361376673040153,0.8904801107259562,0.8708309207373292,0.8804090826863917,0.9356446288567829
pcg64_cp_alite1,1029,17437,12205,2617,2615,RandomForestClassifier,42,0.9312189529996179,0.8841921031238266,0.85719665801633,0.8702191370079416,0.9304739101521803,0.9338432122370937,0.9042999027318342,0.8444697843783948,0.8720970508935819,0.9322719210804254
numpy_mt19937,1000,26156,18310,3924,3922,RandomForestClassifier,42,0.936289500509684,0.8939656899214042,0.8639369585591464,0.878371037871383,0.9355185099739741,0.9321774604793472,0.8933238982700549,0.847884371735845,0.8691448904884553,0.930891937085635
